Time,Settlement Period,Day of Week,Predicted_load
2016-01-12 03:00:00,7.0,1,29911.0
2016-01-12 03:30:00,8.0,1,29304.0
2016-01-12 04:00:00,9.0,1,29053.0
2016-01-12 04:30:00,10.0,1,29197.0
2016-01-12 05:00:00,11.0,1,30021.0
2016-01-12 05:30:00,12.0,1,31835.0
2016-01-12 06:00:00,13.0,1,36308.0
2016-01-12 06:30:00,14.0,1,39999.0
2016-01-12 07:00:00,15.0,1,43854.0
2016-01-12 07:30:00,16.0,1,45821.0
2016-01-12 08:00:00,17.0,1,46893.0
2016-01-12 08:30:00,18.0,1,46967.0
2016-01-12 09:00:00,19.0,1,47756.0
2016-01-12 09:30:00,20.0,1,48004.0
2016-01-12 10:00:00,21.0,1,48028.0
2016-01-12 10:30:00,22.0,1,48226.0
2016-01-12 11:00:00,23.0,1,48373.0
2016-01-12 11:30:00,24.0,1,48587.0
2016-01-12 12:00:00,25.0,1,48798.0
2016-01-12 12:30:00,26.0,1,49221.0
2016-01-12 13:00:00,27.0,1,48550.0
2016-01-12 13:30:00,28.0,1,48404.0
2016-01-12 14:00:00,29.0,1,48595.0
2016-01-12 14:30:00,30.0,1,48444.0
2016-01-12 15:00:00,31.0,1,48510.0
2016-01-12 15:30:00,32.0,1,49638.0
2016-01-12 16:00:00,33.0,1,51570.0
2016-01-12 16:30:00,34.0,1,53323.0
2016-01-12 17:00:00,35.0,1,53713.0
2016-01-12 17:30:00,36.0,1,53670.0
2016-01-12 18:00:00,37.0,1,53505.0
2016-01-12 18:30:00,38.0,1,52781.0
2016-01-12 19:00:00,39.0,1,51916.0
2016-01-12 19:30:00,40.0,1,49542.0
2016-01-12 20:00:00,41.0,1,48234.0
2016-01-12 20:30:00,42.0,1,46824.0
2016-01-12 21:00:00,43.0,1,44864.0
2016-01-12 21:30:00,44.0,1,42428.0
2016-01-12 22:00:00,45.0,1,40340.0
2016-01-12 22:30:00,46.0,1,38352.0
2016-01-12 23:00:00,47.0,1,36091.0
2016-01-12 23:30:00,48.0,1,34891.0
2016-01-13 00:00:00,1.0,2,33798.0
2016-01-13 00:30:00,2.0,2,33475.0
2016-01-13 01:00:00,3.0,2,32591.0
2016-01-13 01:30:00,4.0,2,31605.0
2016-01-13 02:00:00,5.0,2,30852.0
2016-01-13 02:30:00,6.0,2,30565.0
2016-01-13 03:00:00,7.0,2,30027.0
2016-01-13 03:30:00,8.0,2,29443.0
2016-01-13 04:00:00,9.0,2,29159.0
2016-01-13 04:30:00,10.0,2,29308.0
2016-01-13 05:00:00,11.0,2,30016.0
2016-01-13 05:30:00,12.0,2,31705.0
2016-01-13 06:00:00,13.0,2,36041.0
2016-01-13 06:30:00,14.0,2,39898.0
2016-01-13 07:00:00,15.0,2,43809.0
2016-01-13 07:30:00,16.0,2,45932.0
2016-01-13 08:00:00,17.0,2,46945.0
2016-01-13 08:30:00,18.0,2,46946.0
2016-01-13 09:00:00,19.0,2,47701.0
2016-01-13 09:30:00,20.0,2,47938.0
2016-01-13 10:00:00,21.0,2,47937.0
2016-01-13 10:30:00,22.0,2,48011.0
2016-01-13 11:00:00,23.0,2,48240.0
2016-01-13 11:30:00,24.0,2,48243.0
2016-01-13 12:00:00,25.0,2,48364.0
2016-01-13 12:30:00,26.0,2,48256.0
2016-01-13 13:00:00,27.0,2,48208.0
2016-01-13 13:30:00,28.0,2,48152.0
2016-01-13 14:00:00,29.0,2,48295.0
2016-01-13 14:30:00,30.0,2,48315.0
2016-01-13 15:00:00,31.0,2,48251.0
2016-01-13 15:30:00,32.0,2,49507.0
2016-01-13 16:00:00,33.0,2,52046.0
2016-01-13 16:30:00,34.0,2,53573.0
2016-01-13 17:00:00,35.0,2,53781.0
2016-01-13 17:30:00,36.0,2,53180.0
2016-01-13 18:00:00,37.0,2,52496.0
2016-01-13 18:30:00,38.0,2,52260.0
2016-01-13 19:00:00,39.0,2,51369.0
2016-01-13 19:30:00,40.0,2,50202.0
2016-01-13 20:00:00,41.0,2,48627.0
2016-01-13 20:30:00,42.0,2,46804.0
2016-01-13 21:00:00,43.0,2,44847.0
2016-01-13 21:30:00,44.0,2,42605.0
2016-01-13 22:00:00,45.0,2,40521.0
2016-01-13 22:30:00,46.0,2,38460.0
2016-01-13 23:00:00,47.0,2,35737.0
2016-01-13 23:30:00,48.0,2,34096.0
2016-01-14 00:00:00,1.0,3,32864.0
2016-01-14 00:30:00,2.0,3,32361.0
2016-01-14 01:00:00,3.0,3,31522.0
2016-01-14 01:30:00,4.0,3,30783.0
2016-01-14 02:00:00,5.0,3,30130.0
2016-01-14 02:30:00,6.0,3,29936.0
2016-01-14 03:00:00,7.0,3,29760.0
2016-01-14 03:30:00,8.0,3,29223.0
2016-01-14 04:00:00,9.0,3,29099.0
2016-01-14 04:30:00,10.0,3,29243.0
2016-01-14 05:00:00,11.0,3,29755.0
2016-01-14 05:30:00,12.0,3,31206.0
2016-01-14 06:00:00,13.0,3,35498.0
2016-01-14 06:30:00,14.0,3,39727.0
2016-01-14 07:00:00,15.0,3,43788.0
2016-01-14 07:30:00,16.0,3,46114.0
2016-01-14 08:00:00,17.0,3,47335.0
2016-01-14 08:30:00,18.0,3,47199.0
2016-01-14 09:00:00,19.0,3,47831.0
2016-01-14 09:30:00,20.0,3,48147.0
2016-01-14 10:00:00,21.0,3,48457.0
2016-01-14 10:30:00,22.0,3,48812.0
2016-01-14 11:00:00,23.0,3,49065.0
2016-01-14 11:30:00,24.0,3,49106.0
2016-01-14 12:00:00,25.0,3,49130.0
2016-01-14 12:30:00,26.0,3,48737.0
2016-01-14 13:00:00,27.0,3,48264.0
2016-01-14 13:30:00,28.0,3,47727.0
2016-01-14 14:00:00,29.0,3,47351.0
2016-01-14 14:30:00,30.0,3,46994.0
2016-01-14 15:00:00,31.0,3,46839.0
2016-01-14 15:30:00,32.0,3,47872.0
2016-01-14 16:00:00,33.0,3,49864.0
2016-01-14 16:30:00,34.0,3,52442.0
2016-01-14 17:00:00,35.0,3,53419.0
2016-01-14 17:30:00,36.0,3,53142.0
2016-01-14 18:00:00,37.0,3,52755.0
2016-01-14 18:30:00,38.0,3,51972.0
2016-01-14 19:00:00,39.0,3,51052.0
2016-01-14 19:30:00,40.0,3,49720.0
2016-01-14 20:00:00,41.0,3,48318.0
2016-01-14 20:30:00,42.0,3,46516.0
2016-01-14 21:00:00,43.0,3,44718.0
2016-01-14 21:30:00,44.0,3,42449.0
2016-01-14 22:00:00,45.0,3,40075.0
2016-01-14 22:30:00,46.0,3,38363.0
2016-01-14 23:00:00,47.0,3,36419.0
2016-01-14 23:30:00,48.0,3,35071.0
2016-01-15 00:00:00,1.0,4,34582.0
2016-01-15 00:30:00,2.0,4,34536.0
2016-01-15 01:00:00,3.0,4,33252.0
2016-01-15 01:30:00,4.0,4,32149.0
2016-01-15 02:00:00,5.0,4,31807.0
2016-01-15 02:30:00,6.0,4,31737.0
2016-01-15 03:00:00,7.0,4,31390.0
2016-01-15 03:30:00,8.0,4,30910.0
2016-01-15 04:00:00,9.0,4,30500.0
2016-01-15 04:30:00,10.0,4,30502.0
2016-01-15 05:00:00,11.0,4,31433.0
2016-01-15 05:30:00,12.0,4,32705.0
2016-01-15 06:00:00,13.0,4,36818.0
2016-01-15 06:30:00,14.0,4,40835.0
2016-01-15 07:00:00,15.0,4,45079.0
2016-01-15 07:30:00,16.0,4,47287.0
2016-01-15 08:00:00,17.0,4,48247.0
2016-01-15 08:30:00,18.0,4,47875.0
2016-01-15 09:00:00,19.0,4,48397.0
2016-01-15 09:30:00,20.0,4,48440.0
2016-01-15 10:00:00,21.0,4,48475.0
2016-01-15 10:30:00,22.0,4,48642.0
2016-01-15 11:00:00,23.0,4,48497.0
2016-01-15 11:30:00,24.0,4,48275.0
2016-01-15 12:00:00,25.0,4,48265.0
2016-01-15 12:30:00,26.0,4,48003.0
2016-01-15 13:00:00,27.0,4,47657.0
2016-01-15 13:30:00,28.0,4,47595.0
2016-01-15 14:00:00,29.0,4,47563.0
2016-01-15 14:30:00,30.0,4,47363.0
2016-01-15 15:00:00,31.0,4,47127.0
2016-01-15 15:30:00,32.0,4,48052.0
2016-01-15 16:00:00,33.0,4,49842.0
2016-01-15 16:30:00,34.0,4,51935.0
2016-01-15 17:00:00,35.0,4,52565.0
2016-01-15 17:30:00,36.0,4,52168.0
2016-01-15 18:00:00,37.0,4,51975.0
2016-01-15 18:30:00,38.0,4,51404.0
2016-01-15 19:00:00,39.0,4,50163.0
2016-01-15 19:30:00,40.0,4,48821.0
2016-01-15 20:00:00,41.0,4,47509.0
2016-01-15 20:30:00,42.0,4,45732.0
2016-01-15 21:00:00,43.0,4,43852.0
2016-01-15 21:30:00,44.0,4,41722.0
2016-01-15 22:00:00,45.0,4,40067.0
2016-01-15 22:30:00,46.0,4,38725.0
2016-01-15 23:00:00,47.0,4,37084.0
2016-01-15 23:30:00,48.0,4,35909.0
2016-01-16 00:00:00,1.0,5,35003.0
2016-01-16 00:30:00,2.0,5,35017.0
2016-01-16 01:00:00,3.0,5,33975.0
2016-01-16 01:30:00,4.0,5,32767.0
2016-01-16 02:00:00,5.0,5,31673.0
2016-01-16 02:30:00,6.0,5,30762.0
2016-01-16 03:00:00,7.0,5,30018.0
2016-01-16 03:30:00,8.0,5,29376.0
2016-01-16 04:00:00,9.0,5,28985.0
2016-01-16 04:30:00,10.0,5,28722.0
2016-01-16 05:00:00,11.0,5,28818.0
2016-01-16 05:30:00,12.0,5,29191.0
2016-01-16 06:00:00,13.0,5,30685.0
2016-01-16 06:30:00,14.0,5,33093.0
2016-01-16 07:00:00,15.0,5,35298.0
2016-01-16 07:30:00,16.0,5,36569.0
2016-01-16 08:00:00,17.0,5,38630.0
2016-01-16 08:30:00,18.0,5,40359.0
2016-01-16 09:00:00,19.0,5,41976.0
2016-01-16 09:30:00,20.0,5,43088.0
2016-01-16 10:00:00,21.0,5,43684.0
2016-01-16 10:30:00,22.0,5,44052.0
2016-01-16 11:00:00,23.0,5,44199.0
2016-01-16 11:30:00,24.0,5,44319.0
2016-01-16 12:00:00,25.0,5,44377.0
2016-01-16 12:30:00,26.0,5,44357.0
2016-01-16 13:00:00,27.0,5,44028.0
2016-01-16 13:30:00,28.0,5,43929.0
2016-01-16 14:00:00,29.0,5,43838.0
2016-01-16 14:30:00,30.0,5,43590.0
2016-01-16 15:00:00,31.0,5,43678.0
2016-01-16 15:30:00,32.0,5,44242.0
2016-01-16 16:00:00,33.0,5,46177.0
2016-01-16 16:30:00,34.0,5,48184.0
2016-01-16 17:00:00,35.0,5,49134.0
2016-01-16 17:30:00,36.0,5,48958.0
2016-01-16 18:00:00,37.0,5,48235.0
2016-01-16 18:30:00,38.0,5,47055.0
2016-01-16 19:00:00,39.0,5,45606.0
2016-01-16 19:30:00,40.0,5,44208.0
2016-01-16 20:00:00,41.0,5,42964.0
2016-01-16 20:30:00,42.0,5,41481.0
2016-01-16 21:00:00,43.0,5,40287.0
2016-01-16 21:30:00,44.0,5,38556.0
2016-01-16 22:00:00,45.0,5,36968.0
2016-01-16 22:30:00,46.0,5,35713.0
2016-01-16 23:00:00,47.0,5,34047.0
2016-01-16 23:30:00,48.0,5,32755.0
2016-01-17 00:00:00,1.0,6,33200.0
2016-01-17 00:30:00,2.0,6,32675.0
2016-01-17 01:00:00,3.0,6,32256.0
2016-01-17 01:30:00,4.0,6,30884.0
2016-01-17 02:00:00,5.0,6,29627.0
2016-01-17 02:30:00,6.0,6,29106.0
2016-01-17 03:00:00,7.0,6,28154.0
2016-01-17 03:30:00,8.0,6,27100.0
2016-01-17 04:00:00,9.0,6,26685.0
2016-01-17 04:30:00,10.0,6,26428.0
2016-01-17 05:00:00,11.0,6,26500.0
2016-01-17 05:30:00,12.0,6,26805.0
2016-01-17 06:00:00,13.0,6,27844.0
2016-01-17 06:30:00,14.0,6,28943.0
2016-01-17 07:00:00,15.0,6,30977.0
2016-01-17 07:30:00,16.0,6,32218.0
2016-01-17 08:00:00,17.0,6,33969.0
2016-01-17 08:30:00,18.0,6,35992.0
2016-01-17 09:00:00,19.0,6,38136.0
2016-01-17 09:30:00,20.0,6,39572.0
2016-01-17 10:00:00,21.0,6,41023.0
2016-01-17 10:30:00,22.0,6,41790.0
2016-01-17 11:00:00,23.0,6,42385.0
2016-01-17 11:30:00,24.0,6,42942.0
2016-01-17 12:00:00,25.0,6,43338.0
2016-01-17 12:30:00,26.0,6,43445.0
2016-01-17 13:00:00,27.0,6,43433.0
2016-01-17 13:30:00,28.0,6,43456.0
2016-01-17 14:00:00,29.0,6,43458.0
2016-01-17 14:30:00,30.0,6,43729.0
2016-01-17 15:00:00,31.0,6,44254.0
2016-01-17 15:30:00,32.0,6,45372.0
2016-01-17 16:00:00,33.0,6,47006.0
2016-01-17 16:30:00,34.0,6,49728.0
2016-01-17 17:00:00,35.0,6,50684.0
2016-01-17 17:30:00,36.0,6,50298.0
2016-01-17 18:00:00,37.0,6,49623.0
2016-01-17 18:30:00,38.0,6,48474.0
2016-01-17 19:00:00,39.0,6,47082.0
2016-01-17 19:30:00,40.0,6,45843.0
2016-01-17 20:00:00,41.0,6,44843.0
2016-01-17 20:30:00,42.0,6,43117.0
2016-01-17 21:00:00,43.0,6,42536.0
2016-01-17 21:30:00,44.0,6,40772.0
2016-01-17 22:00:00,45.0,6,39164.0
2016-01-17 22:30:00,46.0,6,37464.0
2016-01-17 23:00:00,47.0,6,35614.0
2016-01-17 23:30:00,48.0,6,34210.0
2016-01-18 00:00:00,1.0,0,33971.0
2016-01-18 00:30:00,2.0,0,34083.0
2016-01-18 01:00:00,3.0,0,33393.0
2016-01-18 01:30:00,4.0,0,32495.0
2016-01-18 02:00:00,5.0,0,31963.0
2016-01-18 02:30:00,6.0,0,31633.0
2016-01-18 03:00:00,7.0,0,31080.0
2016-01-18 03:30:00,8.0,0,30550.0
2016-01-18 04:00:00,9.0,0,29811.0
2016-01-18 04:30:00,10.0,0,29251.0
2016-01-18 05:00:00,11.0,0,30728.0
2016-01-18 05:30:00,12.0,0,32562.0
2016-01-18 06:00:00,13.0,0,36699.0
2016-01-18 06:30:00,14.0,0,40277.0
2016-01-18 07:00:00,15.0,0,44398.0
2016-01-18 07:30:00,16.0,0,46705.0
2016-01-18 08:00:00,17.0,0,48672.0
2016-01-18 08:30:00,18.0,0,48676.0
2016-01-18 09:00:00,19.0,0,49011.0
2016-01-18 09:30:00,20.0,0,49422.0
2016-01-18 10:00:00,21.0,0,50007.0
2016-01-18 10:30:00,22.0,0,50026.0
2016-01-18 11:00:00,23.0,0,50158.0
2016-01-18 11:30:00,24.0,0,50319.0
2016-01-18 12:00:00,25.0,0,50682.0
2016-01-18 12:30:00,26.0,0,50492.0
2016-01-18 13:00:00,27.0,0,49941.0
2016-01-18 13:30:00,28.0,0,49563.0
2016-01-18 14:00:00,29.0,0,49858.0
2016-01-18 14:30:00,30.0,0,49982.0
2016-01-18 15:00:00,31.0,0,49906.0
2016-01-18 15:30:00,32.0,0,51032.0
2016-01-18 16:00:00,33.0,0,52734.0
2016-01-18 16:30:00,34.0,0,54247.0
2016-01-18 17:00:00,35.0,0,55038.0
2016-01-18 17:30:00,36.0,0,54653.0
2016-01-18 18:00:00,37.0,0,53949.0
2016-01-18 18:30:00,38.0,0,53820.0
2016-01-18 19:00:00,39.0,0,53071.0
2016-01-18 19:30:00,40.0,0,51595.0
2016-01-18 20:00:00,41.0,0,49895.0
2016-01-18 20:30:00,42.0,0,48191.0
2016-01-18 21:00:00,43.0,0,46368.0
2016-01-18 21:30:00,44.0,0,44003.0
2016-01-18 22:00:00,45.0,0,41820.0
2016-01-18 22:30:00,46.0,0,39918.0
2016-01-18 23:00:00,47.0,0,37572.0
2016-01-18 23:30:00,48.0,0,35984.0
2016-01-19 00:00:00,1.0,1,34684.0
2016-01-19 00:30:00,2.0,1,34610.0
2016-01-19 01:00:00,3.0,1,34028.0
2016-01-19 01:30:00,4.0,1,33026.0
2016-01-19 02:00:00,5.0,1,32547.0
2016-01-19 02:30:00,6.0,1,32622.0
2016-01-19 03:00:00,7.0,1,32000.0
2016-01-19 03:30:00,8.0,1,31373.0
2016-01-19 04:00:00,9.0,1,31114.0
2016-01-19 04:30:00,10.0,1,31086.0
2016-01-19 05:00:00,11.0,1,31802.0
2016-01-19 05:30:00,12.0,1,33423.0
2016-01-19 06:00:00,13.0,1,37893.0
2016-01-19 06:30:00,14.0,1,41730.0
2016-01-19 07:00:00,15.0,1,46221.0
2016-01-19 07:30:00,16.0,1,48353.0
2016-01-19 08:00:00,17.0,1,49338.0
2016-01-19 08:30:00,18.0,1,49319.0
2016-01-19 09:00:00,19.0,1,49826.0
2016-01-19 09:30:00,20.0,1,49872.0
2016-01-19 10:00:00,21.0,1,49830.0
2016-01-19 10:30:00,22.0,1,49741.0
2016-01-19 11:00:00,23.0,1,50102.0
2016-01-19 11:30:00,24.0,1,50387.0
2016-01-19 12:00:00,25.0,1,50890.0
2016-01-19 12:30:00,26.0,1,50737.0
2016-01-19 13:00:00,27.0,1,50755.0
2016-01-19 13:30:00,28.0,1,50647.0
2016-01-19 14:00:00,29.0,1,50635.0
2016-01-19 14:30:00,30.0,1,50244.0
2016-01-19 15:00:00,31.0,1,49998.0
2016-01-19 15:30:00,32.0,1,50890.0
2016-01-19 16:00:00,33.0,1,52334.0
2016-01-19 16:30:00,34.0,1,54470.0
2016-01-19 17:00:00,35.0,1,55141.0
2016-01-19 17:30:00,36.0,1,54649.0
2016-01-19 18:00:00,37.0,1,54618.0
2016-01-19 18:30:00,38.0,1,54260.0
2016-01-19 19:00:00,39.0,1,53157.0
2016-01-19 19:30:00,40.0,1,51808.0
2016-01-19 20:00:00,41.0,1,50413.0
2016-01-19 20:30:00,42.0,1,48516.0
2016-01-19 21:00:00,43.0,1,46510.0
2016-01-19 21:30:00,44.0,1,44366.0
2016-01-19 22:00:00,45.0,1,42060.0
2016-01-19 22:30:00,46.0,1,39963.0
2016-01-19 23:00:00,47.0,1,37634.0
2016-01-19 23:30:00,48.0,1,36359.0
2016-01-20 00:00:00,1.0,2,35400.0
2016-01-20 00:30:00,2.0,2,35064.0
2016-01-20 01:00:00,3.0,2,34652.0
2016-01-20 01:30:00,4.0,2,33778.0
2016-01-20 02:00:00,5.0,2,33142.0
2016-01-20 02:30:00,6.0,2,33235.0
2016-01-20 03:00:00,7.0,2,32875.0
2016-01-20 03:30:00,8.0,2,32340.0
2016-01-20 04:00:00,9.0,2,32015.0
2016-01-20 04:30:00,10.0,2,32070.0
2016-01-20 05:00:00,11.0,2,32918.0
2016-01-20 05:30:00,12.0,2,34289.0
2016-01-20 06:00:00,13.0,2,38668.0
2016-01-20 06:30:00,14.0,2,43073.0
2016-01-20 07:00:00,15.0,2,46157.0
2016-01-20 07:30:00,16.0,2,48303.0
2016-01-20 08:00:00,17.0,2,49719.0
2016-01-20 08:30:00,18.0,2,49591.0
2016-01-20 09:00:00,19.0,2,50348.0
2016-01-20 09:30:00,20.0,2,50446.0
2016-01-20 10:00:00,21.0,2,50513.0
2016-01-20 10:30:00,22.0,2,50555.0
2016-01-20 11:00:00,23.0,2,49192.0
2016-01-20 11:30:00,24.0,2,49159.0
2016-01-20 12:00:00,25.0,2,53923.0
2016-01-20 12:30:00,26.0,2,50600.0
2016-01-20 13:00:00,27.0,2,50451.0
2016-01-20 13:30:00,28.0,2,50298.0
2016-01-20 14:00:00,29.0,2,50158.0
2016-01-20 14:30:00,30.0,2,50080.0
2016-01-20 15:00:00,31.0,2,50127.0
2016-01-20 15:30:00,32.0,2,50927.0
2016-01-20 16:00:00,33.0,2,52562.0
2016-01-20 16:30:00,34.0,2,54409.0
2016-01-20 17:00:00,35.0,2,54924.0
2016-01-20 17:30:00,36.0,2,54378.0
2016-01-20 18:00:00,37.0,2,53929.0
2016-01-20 18:30:00,38.0,2,54089.0
2016-01-20 19:00:00,39.0,2,53321.0
2016-01-20 19:30:00,40.0,2,52033.0
2016-01-20 20:00:00,41.0,2,50762.0
2016-01-20 20:30:00,42.0,2,50762.0
2016-01-20 21:00:00,43.0,2,46855.0
2016-01-20 21:30:00,44.0,2,44562.0
2016-01-20 22:00:00,45.0,2,42551.0
2016-01-20 22:30:00,46.0,2,40299.0
2016-01-20 23:00:00,47.0,2,38012.0
2016-01-20 23:30:00,48.0,2,36250.0
2016-01-21 00:00:00,1.0,3,36761.0
2016-01-21 00:30:00,2.0,3,35881.0
2016-01-21 01:00:00,3.0,3,35462.0
2016-01-21 01:30:00,4.0,3,34284.0
2016-01-21 02:00:00,5.0,3,33367.0
2016-01-21 02:30:00,6.0,3,33125.0
2016-01-21 03:00:00,7.0,3,33149.0
2016-01-21 03:30:00,8.0,3,32692.0
2016-01-21 04:00:00,9.0,3,32252.0
2016-01-21 04:30:00,10.0,3,32219.0
2016-01-21 05:00:00,11.0,3,32883.0
2016-01-21 05:30:00,12.0,3,32929.0
2016-01-21 06:00:00,13.0,3,39317.0
2016-01-21 06:30:00,14.0,3,42857.0
2016-01-21 07:00:00,15.0,3,47169.0
2016-01-21 07:30:00,16.0,3,49520.0
2016-01-21 08:00:00,17.0,3,50464.0
2016-01-21 08:30:00,18.0,3,50236.0
2016-01-21 09:00:00,19.0,3,50892.0
2016-01-21 09:30:00,20.0,3,51163.0
2016-01-21 10:00:00,21.0,3,50991.0
2016-01-21 10:30:00,22.0,3,50985.0
2016-01-21 11:00:00,23.0,3,50947.0
2016-01-21 11:30:00,24.0,3,50922.0
2016-01-21 12:00:00,25.0,3,50910.0
2016-01-21 12:30:00,26.0,3,50736.0
2016-01-21 13:00:00,27.0,3,50532.0
2016-01-21 13:30:00,28.0,3,50405.0
2016-01-21 14:00:00,29.0,3,50216.0
2016-01-21 14:30:00,30.0,3,50165.0
2016-01-21 15:00:00,31.0,3,49980.0
2016-01-21 15:30:00,32.0,3,50914.0
2016-01-21 16:00:00,33.0,3,52353.0
2016-01-21 16:30:00,34.0,3,54123.0
2016-01-21 17:00:00,35.0,3,55313.0
2016-01-21 17:30:00,36.0,3,55066.0
2016-01-21 18:00:00,37.0,3,55028.0
2016-01-21 18:30:00,38.0,3,54712.0
2016-01-21 19:00:00,39.0,3,54277.0
2016-01-21 19:30:00,40.0,3,52868.0
2016-01-21 20:00:00,41.0,3,51446.0
2016-01-21 20:30:00,42.0,3,49867.0
2016-01-21 21:00:00,43.0,3,47876.0
2016-01-21 21:30:00,44.0,3,45493.0
2016-01-21 22:00:00,45.0,3,43436.0
2016-01-21 22:30:00,46.0,3,41544.0
2016-01-21 23:00:00,47.0,3,39249.0
2016-01-21 23:30:00,48.0,3,37620.0
2016-01-22 00:00:00,1.0,4,37633.0
2016-01-22 00:30:00,2.0,4,36304.0
2016-01-22 01:00:00,3.0,4,35663.0
2016-01-22 01:30:00,4.0,4,34940.0
2016-01-22 02:00:00,5.0,4,34425.0
2016-01-22 02:30:00,6.0,4,34285.0
2016-01-22 03:00:00,7.0,4,33858.0
2016-01-22 03:30:00,8.0,4,33418.0
2016-01-22 04:00:00,9.0,4,32911.0
2016-01-22 04:30:00,10.0,4,32913.0
2016-01-22 05:00:00,11.0,4,33678.0
2016-01-22 05:30:00,12.0,4,35410.0
2016-01-22 06:00:00,13.0,4,39982.0
2016-01-22 06:30:00,14.0,4,43832.0
2016-01-22 07:00:00,15.0,4,47560.0
2016-01-22 07:30:00,16.0,4,49874.0
2016-01-22 08:00:00,17.0,4,50884.0
2016-01-22 08:30:00,18.0,4,50742.0
2016-01-22 09:00:00,19.0,4,51610.0
2016-01-22 09:30:00,20.0,4,51534.0
2016-01-22 10:00:00,21.0,4,51359.0
2016-01-22 10:30:00,22.0,4,51269.0
2016-01-22 11:00:00,23.0,4,50928.0
2016-01-22 11:30:00,24.0,4,50798.0
2016-01-22 12:00:00,25.0,4,50626.0
2016-01-22 12:30:00,26.0,4,50242.0
2016-01-22 13:00:00,27.0,4,48429.0
2016-01-22 13:30:00,28.0,4,51192.0
2016-01-22 14:00:00,29.0,4,49697.0
2016-01-22 14:30:00,30.0,4,49744.0
2016-01-22 15:00:00,31.0,4,49389.0
2016-01-22 15:30:00,32.0,4,50208.0
2016-01-22 16:00:00,33.0,4,51721.0
2016-01-22 16:30:00,34.0,4,51747.0
2016-01-22 17:00:00,35.0,4,53926.0
2016-01-22 17:30:00,36.0,4,55209.0
2016-01-22 18:00:00,37.0,4,55104.0
2016-01-22 18:30:00,38.0,4,53977.0
2016-01-22 19:00:00,39.0,4,53053.0
2016-01-22 19:30:00,40.0,4,51561.0
2016-01-22 20:00:00,41.0,4,51561.0
2016-01-22 20:30:00,42.0,4,50087.0
2016-01-22 21:00:00,43.0,4,48487.0
2016-01-22 21:30:00,44.0,4,46594.0
2016-01-22 22:00:00,45.0,4,44715.0
2016-01-22 22:30:00,46.0,4,42613.0
2016-01-22 23:00:00,47.0,4,41055.0
2016-01-22 23:30:00,48.0,4,39206.0
2016-01-23 00:00:00,1.0,5,37707.0
2016-01-23 00:30:00,2.0,5,37669.0
2016-01-23 01:00:00,3.0,5,36561.0
2016-01-23 01:30:00,4.0,5,35316.0
2016-01-23 02:00:00,5.0,5,34113.0
2016-01-23 02:30:00,6.0,5,33976.0
2016-01-23 03:00:00,7.0,5,33339.0
2016-01-23 03:30:00,8.0,5,32441.0
2016-01-23 04:00:00,9.0,5,31850.0
2016-01-23 04:30:00,10.0,5,31686.0
2016-01-23 05:00:00,11.0,5,32195.0
2016-01-23 05:30:00,12.0,5,32644.0
2016-01-23 06:00:00,13.0,5,34907.0
2016-01-23 06:30:00,14.0,5,37051.0
2016-01-23 07:00:00,15.0,5,39019.0
2016-01-23 07:30:00,16.0,5,40232.0
2016-01-23 08:00:00,17.0,5,42480.0
2016-01-23 08:30:00,18.0,5,44634.0
2016-01-23 09:00:00,19.0,5,44989.0
2016-01-23 09:30:00,20.0,5,47207.0
2016-01-23 10:00:00,21.0,5,47802.0
2016-01-23 10:30:00,22.0,5,48019.0
2016-01-23 11:00:00,23.0,5,48094.0
2016-01-23 11:30:00,24.0,5,47716.0
2016-01-23 12:00:00,25.0,5,48202.0
2016-01-23 12:30:00,26.0,5,47906.0
2016-01-23 13:00:00,27.0,5,47274.0
2016-01-23 13:30:00,28.0,5,47056.0
2016-01-23 14:00:00,29.0,5,46801.0
2016-01-23 14:30:00,30.0,5,46610.0
2016-01-23 15:00:00,31.0,5,46710.0
2016-01-23 15:30:00,32.0,5,47311.0
2016-01-23 16:00:00,33.0,5,48894.0
2016-01-23 16:30:00,34.0,5,51487.0
2016-01-23 17:00:00,35.0,5,53341.0
2016-01-23 17:30:00,36.0,5,53468.0
2016-01-23 18:00:00,37.0,5,52757.0
2016-01-23 18:30:00,38.0,5,51685.0
2016-01-23 19:00:00,39.0,5,50305.0
2016-01-23 19:30:00,40.0,5,48573.0
2016-01-23 20:00:00,41.0,5,47348.0
2016-01-23 20:30:00,42.0,5,45929.0
2016-01-23 21:00:00,43.0,5,44572.0
2016-01-23 21:30:00,44.0,5,43065.0
2016-01-23 22:00:00,45.0,5,41378.0
2016-01-23 22:30:00,46.0,5,40212.0
2016-01-23 23:00:00,47.0,5,38714.0
2016-01-23 23:30:00,48.0,5,37683.0
2016-01-24 00:00:00,1.0,6,37776.0
2016-01-24 00:30:00,2.0,6,37217.0
2016-01-24 01:00:00,3.0,6,36185.0
2016-01-24 01:30:00,4.0,6,35008.0
2016-01-24 02:00:00,5.0,6,33903.0
2016-01-24 02:30:00,6.0,6,33450.0
2016-01-24 03:00:00,7.0,6,32912.0
2016-01-24 03:30:00,8.0,6,32145.0
2016-01-24 04:00:00,9.0,6,31616.0
2016-01-24 04:30:00,10.0,6,31331.0
2016-01-24 05:00:00,11.0,6,31171.0
2016-01-24 05:30:00,12.0,6,31293.0
